Timestamp (UNIX epoch),188.166.104.240 Score,85.4.171.41 Score,95.217.78.80 Score,166.78.241.20 Score,95.89.177.16 Score,73.117.132.138 Score,70.104.171.51 Score,167.172.226.175 Score,193.138.218.72 Score,210.6.147.250 Score,174.92.155.139 Score,54.93.93.238 Score,139.177.184.116 Score,134.195.185.52 Score,159.100.249.179 Score,98.171.94.226 Score,52.58.158.158 Score,198.199.82.190 Score,85.10.204.56 Score,104.244.73.6 Score,104.248.162.68 Score,113.97.29.253 Score,119.42.55.203 Score,13.53.236.175 Score,136.32.173.8 Score,143.110.178.161 Score,157.22.72.175 Score,158.181.132.84 Score,161.53.201.185 Score,167.99.45.32 Score,170.64.174.230 Score,184.56.122.69 Score,185.180.220.12 Score,185.254.198.243 Score,185.8.104.179 Score,192.3.11.20 Score,194.49.60.74 Score,2.207.57.223 Score,209.59.150.4 Score,24.134.90.33 Score,24.222.213.232 Score,34.210.115.53 Score,34.84.123.1 Score,35.182.228.235 Score,35.240.252.177 Score,37.72.199.122 Score,38.145.151.150 Score,46.105.117.212 Score,49.231.180.83 Score,50.110.222.106 Score,51.38.57.118 Score,54.187.117.98 Score,54.74.168.85 Score,66.183.0.205 Score,78.159.106.209 Score,8.210.18.56 Score,84.32.128.209 Score,86.125.174.6 Score,89.216.91.120 Score,91.121.154.73 Score,93.186.201.173 Score,
1684784207.549622,876.4543290379913,2263.7304942821265,2475.650541434875,3053.966223302746,0.0,2393.8507507406157,0,1546.877458874599,43.956545093110414,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,0.0,3.1653516577234346,1.2923497267759563,3.127829834146158,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684784267.54945,881.8889714328144,2321.7431946966394,2452.834730331037,3032.314485638453,0.0,2384.520836397251,0,1536.1413533097466,43.51697964217931,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,0.0,3.1336981411462004,1.2923497267759563,3.0965515358046964,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684784327.549267,879.7941254343332,2323.1907150693987,2432.25248824577,3003.798530324552,0.0,2378.2910785850836,0,1534.148470795614,43.08180984575751,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,0.0,3.1023611597347385,1.2923497267759563,3.0655860204466494,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684784387.549405,872.4458252385991,2338.004345259324,2414.0673789852985,2983.208739599684,0.0,2371.3648055362946,0,1563.1558021168016,42.88435722463841,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,0.0,3.0713375481373912,1.2923497267759563,3.0349301602421828,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684784447.549566,878.5946124592658,2344.232519957379,2396.954188319843,2973.5899276778114,0.0,2366.119442062524,0,1555.88747135375,42.45551365239202,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,0.0,3.0406241726560173,1.2923497267759563,3.004580858639761,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684784507.543176,877.3160058825141,2341.074294189928,2387.21988698095,2946.566232408319,0.0,2362.4102995008934,0,1552.5117638961858,42.0309585158681,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,0.0,3.010217930929457,1.2923497267759563,2.974535050053363,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684784567.542104,874.3369634707477,2344.113192306638,2384.4278874039724,2927.9380285648963,0.0,2370.052295295127,0,1551.4118042985826,41.61064893070942,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,0.0,2.980115751620162,1.2923497267759563,2.9447896995528295,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684784627.548961,880.8959082044105,2342.77915349404,2362.1167168552297,2901.1933102314597,0.0,2354.2020348515507,0,1568.2752711693438,41.19454244140232,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,10.064020143576556,2.9503145941039604,1.2923497267759563,2.9153418025573012,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684784687.547598,893.6450226249915,2324.904292420902,2348.147001524243,2880.9647801078227,0.0,2331.356575094485,0,1565.592679177676,40.7825970169883,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,9.96337994214079,2.9208114481629206,1.2923497267759563,2.886188384531728,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684784747.549237,892.9631529194745,2305.3355773655458,2334.8891466381124,2865.847514177525,0.0,2320.140727119175,0,1565.7819254277938,40.37477104681842,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,9.863746142719382,2.8916033336812914,1.2923497267759563,2.8573265006864106,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684784807.549217,888.6262032717755,2391.7928291135877,2322.3070504144184,2845.8410801800765,0.0,2317.5090723391436,0,1559.986261964794,39.971023336350235,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,9.765108681292189,2.8626873003444784,1.2923497267759563,2.8287532356795464,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684784867.549892,884.3613384318145,2378.6966623139338,2328.834756723732,2840.5204064403138,0.0,2315.6934051665935,0,1555.9488122884657,39.571313102986736,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,9.667457594479266,2.8340604273410337,1.2923497267759563,2.8004657033227507,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684784927.549533,900.7668946606968,2357.3728372315636,2312.1530201068854,2821.521234734209,0.0,2304.509845164001,0,1549.1344757781385,39.513379892668326,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,9.570783018534474,2.8057198230676232,1.2923497267759563,2.772461046289523,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684784987.549299,906.1357927343406,2365.891201433983,2308.2430510329996,2795.7713068613125,0.0,2304.3106697810417,0,1544.3454239593905,39.11824609374164,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,9.475075188349129,2.777662624836947,1.2923497267759563,2.7447364358266277,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684785047.539941,915.1898317854607,2362.8195068202645,2293.167692203801,2773.771324425936,0.0,2285.070734625072,0,1538.3969338256575,38.727063632804224,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,9.380324436465637,2.7498859985885775,1.2923497267759563,2.7172890714683615,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684785107.545666,928.1049001449874,2355.811851771348,2273.952665876427,2756.717474891095,0.0,2270.3595858344843,0,1551.7693129284166,38.339792996476184,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,9.286521192100981,2.722387138602692,1.2923497267759563,2.690116180753678,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684785167.54919,922.6097720692849,2348.9659908342624,2261.464826777933,2742.769554401265,0.0,2257.819442242292,0,1548.531754803954,37.95639506651142,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,9.19365598017997,2.6951632672166648,1.2923497267759563,2.663215018946141,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684785227.549403,914.7622771558351,2390.0961209184193,2246.8649647525194,2725.024276086439,0.0,2243.142994310815,0,1540.6707809824761,37.5768311158463,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,9.10171942037817,2.668211634544498,1.2923497267759563,2.6365828687566797,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684785287.549309,918.0281334371001,2385.8813806456974,2226.3780465954046,2707.0965984171853,0.0,2235.581970453639,0,1533.553101352229,37.20106280468784,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,9.01070222617439,2.6415295181990532,1.2923497267759563,2.610217040069113,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684785347.54947,914.7070613602026,2369.4552787218076,2221.839167018768,2682.3162678128483,0.0,2225.763062781675,0,1544.3671471093057,36.82905217664096,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,8.920595203912645,2.6151142230170628,1.2923497267759563,2.5841148696684217,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684785407.549451,939.8982528273891,2347.871462032307,2218.3011032174327,2670.264882698204,0.0,2250.0788276322683,0,1544.090303024905,36.460761654874545,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,8.831389251873519,3.588963080786892,1.2923497267759563,2.5582737209717377,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684785467.55052,943.3506042753287,2342.1842935386317,2310.9761764025516,2661.944318945689,0.0,2253.470196218691,0,1537.6201489499758,36.0961540383258,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,8.743075359354783,3.553073449979023,1.2794262295081966,2.5326909837620204,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684785527.549429,943.778503997067,2343.9457785792442,2311.704301705921,2640.3226792492137,0.0,2308.399921557479,0,1542.2547692755409,35.73519249794254,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,8.655644605761236,3.5175427154792325,1.2794262295081966,2.5073640739244003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684785587.549437,934.3407189570963,2338.353315328971,2295.1704580888404,2627.825538388362,0.0,2337.833601544733,0,1564.2273249793354,35.377840572963116,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,8.569088159703623,3.4823672883244403,1.2794262295081966,2.482290433185156,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684785647.545493,932.4476492795794,2332.8456527424873,2287.709110306409,2614.8999027408972,0.0,2331.3931204526757,0,1578.2090740160522,35.02406216723348,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,8.483397278106587,3.447543615441196,1.2794262295081966,2.4574675288533046,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684785707.549511,932.5818141668328,2322.4341575351095,2271.528419074769,2600.077915392477,0.0,2330.802590083893,0,1570.9421981049927,34.67382154556115,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,8.39856330532552,3.4130681792867836,1.2794262295081966,2.4328928535647716,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684785767.549356,1008.2286736207928,2529.4710395748875,2346.2259174834,2623.2733218166086,0.0,2315.4642952448776,0,1590.107896663962,34.32708333010554,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,8.314577672272266,3.378937497493916,1.2794262295081966,2.408563925029124,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684785827.549397,1015.3432153427441,2540.080861483864,2348.256800920802,2603.691986862666,0.0,2316.0034806434414,0,1582.991399289522,33.98381249680448,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,8.231431895549543,3.3451481225189768,1.2794262295081966,2.3844782857788327,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684785887.540165,1048.3129483023563,2546.843344415152,2461.1040304043618,2581.9868467004576,0.0,2311.025327332775,0,1598.1415024400962,33.643974371836435,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,8.149117576594048,3.311696641293787,1.2794262295081966,2.3606335029210443,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684785947.549322,1039.4800920433765,2526.0373989169984,2454.750785021565,2569.219051521785,0.0,2313.549382427603,0,1607.2676626862406,33.43300339485974,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,8.067626400828107,3.278579674880849,1.2794262295081966,2.3370271678918337,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684786007.549412,1066.0061632969491,2528.4144405498146,2449.5659151227046,2603.580487921814,0.0,2320.7670440731654,0,1614.847937950517,33.09867336091114,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,7.986950136819826,4.245793878132041,1.2794262295081966,2.3136568962129154,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684786067.552466,1068.1693632090348,2508.9260745649744,2464.509182361706,2594.3353719957727,0.0,2320.9676024977502,0,1621.598312101495,32.767686627302034,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,7.907080635451628,4.20333593935072,1.2794262295081966,2.2905203272507864,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684786127.545382,1060.4474895705157,2488.371529344879,2466.662654772526,2583.266710229099,0.0,2321.9255574595936,0,1613.9340808287602,32.44000976102901,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,7.828009829097112,4.161302579957213,1.2794262295081966,2.2676151239782785,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684786187.549398,1059.8091027493847,2474.3335764000853,2456.738179730212,2571.705392103557,0.0,2323.345914014002,0,1611.5177658428233,32.11560966341872,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,7.74972973080614,4.119689554157641,1.2794262295081966,2.244938972738496,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684786247.549352,1062.786978720712,2462.0399888413776,2444.067508529717,2558.7249716337165,0.0,2323.7487990290106,0,1624.3706048992779,31.79445356678453,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,7.6722324334980785,4.078492658616065,1.2794262295081966,2.222489583011111,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684786307.55057,1065.30745351724,2450.5541116144873,2550.0848855177082,2548.6922595794385,0.0,2325.109135961039,0,1631.7740112471563,31.690909545420766,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,7.595510109163097,4.0377077320299035,1.2794262295081966,2.200264687181,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684786367.549275,1054.9101381163223,2448.6035367471372,2591.8332062757318,2537.2948580379675,0.0,2307.54592631149,0,1629.0862936354883,31.37400044996656,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,7.519555008071467,3.9973306547096046,1.2794262295081966,2.17826204030919,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684786427.560017,1048.3598045482954,2437.53296264614,2574.525878177402,2547.11798788896,0.0,2322.991199931692,0,1621.3491647610642,31.06026044546689,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,7.4443594579907515,3.9573573481625086,1.2794262295081966,2.156479419906098,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684786487.549376,1043.0891605368852,2419.607220504946,2572.255386351591,2577.075609038679,0.0,2311.7034287231177,0,1641.895610968377,30.749657841012223,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,7.369915863410844,3.9177837746808835,1.2794262295081966,2.134914625707037,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684786547.549366,1049.7427005183586,2464.7078374673665,2569.131621730548,2842.1168105182055,0.0,2306.1649329551196,0,1638.8705260683794,30.4421612626021,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,7.296216704776735,4.878605936934075,1.2794262295081966,2.1135654794499668,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684786607.550007,1061.103518450494,2462.470273718215,2566.0500237174642,2849.36595206694,0.0,2319.8492924115967,0,1648.3532983604653,30.467751436111296,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,7.223254537728968,4.829819877564733,1.2794262295081966,2.092429824655467,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684786667.552277,1059.9810721441631,2455.847713914709,2559.7020167836217,2866.5199942499025,0.0,2327.198426188434,0,1646.2002057497311,30.163073921750183,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,7.151021992351678,4.781521678789086,1.2794262295081966,2.0715055264089126,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684786727.552756,1057.4150662014636,2510.9885296074485,2548.1734633467404,2894.8971708208505,0.0,2329.3792438123314,0,1641.222881716449,29.861443182532682,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,7.0795117724281615,4.733706462001195,1.2794262295081966,2.0507904711448233,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684786787.552627,1061.4533659841074,2513.3834123388037,2543.307339985104,2891.689332724557,0.0,2332.665972107091,0,1634.6568438346749,29.562828750707354,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,7.00871665470388,4.686369397381183,1.2794262295081966,2.030282566433375,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684786847.549342,1062.2186137450315,2526.516909191522,2560.9007318161543,2890.4402846774997,0.0,2336.067427675852,0,1622.6976106583018,29.26720046320028,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,6.938629488156841,4.639505703407371,1.2794262295081966,2.009979740769041,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684786907.549305,1075.1832164214673,2521.4675335208003,2546.1386654601697,2864.7841406971124,0.0,2352.0777487917862,0,1662.696178321139,28.974528458568276,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,6.869243193275272,4.593110646373297,1.2794262295081966,1.9898799433613508,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684786967.548049,1071.5409417414485,2584.969669500282,2530.776550208118,2842.112191286284,0.0,2476.8011585962718,0,1677.6236470533033,28.68478317398259,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,6.800550761342519,4.547179539909564,1.2794262295081966,1.9699811439277373,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684787027.549327,1131.3946419350914,2589.678314174614,2512.462998785111,2817.002491209915,0.0,2473.606756782087,0,1675.3549644239788,28.59840678765153,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,6.732545253729094,4.501707744510468,1.2794262295081966,1.9502813324884598,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
1684787087.552669,1121.9422620002576,2610.0844882813412,2490.4021210741266,2810.5851717515825,0.0,2533.1388237905007,0,1663.704061302829,28.312422719775014,919.2721251076166,0,328.12838696835473,214.8476982234483,378.272135487364,54.80474841947903,6.665219801191803,4.456690667065363,1.2794262295081966,1.9307785191635751,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,
