Timestamp (UNIX epoch),162.218.218.163 Score,73.223.253.232 Score,34.101.77.203 Score,64.187.175.226 Score,144.137.29.181 Score,72.206.123.63 Score,198.199.82.190 Score,157.90.130.44 Score,120.79.71.72 Score,139.59.145.220 Score,15.228.89.32 Score,150.136.83.181 Score,159.223.217.27 Score,195.228.75.150 Score,38.242.242.88 Score,65.21.125.44 Score,85.215.9.88 Score,93.115.27.167 Score,95.111.229.184 Score,
1684690645.730596,154.7065180467117,248.99494926581625,78.05851311223235,117.78825333584123,122.00959638420576,206.75293745639175,171.24419029464678,1.2306364672844055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690646.731256,158.27146223047578,248.74595431655044,77.98045459912011,117.67046508250539,125.38126513347676,206.54618451893535,171.07294610435213,1.229405830817121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690647.716352,158.1131907682453,248.4972083622339,77.902474144521,117.55279461742288,125.25588386834329,206.61061229777224,170.90187315824778,1.2281764249863039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690648.733979,157.95507757747706,248.24871115387165,77.82457167037647,117.43524182280545,125.20616639656109,206.40400168547447,170.73097128508954,1.2269482485613175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690649.733605,157.7971224998996,248.00046244271778,77.7467470987061,117.31780658098265,125.08096023016452,206.19759768378898,170.56024031380446,1.225721300312756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690650.731969,157.6393253773997,247.75246198027506,78.28766530392711,117.20048877440166,124.95587926993436,205.9914000861052,170.38968007349064,1.2244955790124432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690651.736744,157.4816860520223,247.5047095182948,78.20937763862318,117.08328828562726,128.86938905015225,205.78540868601908,172.71757604647618,1.2232710834334308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690652.736959,157.32420436597027,247.2572048087765,78.13116826098455,116.96620499734163,128.7405196611021,205.57962327733307,172.54485847042972,1.2220478123499974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690653.717248,157.1668801616043,252.86760323452594,78.05303709272357,116.8492387923443,128.611779141441,205.37404365405573,172.3723136119593,1.2208257645376475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690654.734119,157.00971328144269,252.6147356312914,77.97498405563084,116.73238955355195,128.7012108638532,205.16866961040168,172.19994129834734,1.2196049387731098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690655.737013,156.85270356816125,252.36212089566013,77.89700907157521,116.6156571639984,128.57250965298934,204.96350094079128,172.027741357049,1.2183853338343367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690656.743046,156.6958508645931,252.10975877476446,77.81911206250363,116.4990415068344,128.44393714333634,204.7585374398505,171.85571361569194,1.2171669485005023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690657.739255,158.6849280770522,252.80112914027984,77.74129295044114,116.38254246532757,128.315493206193,204.55377890241064,171.68385790207626,1.2159497815520017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690658.736125,158.52624314897514,252.54832801113957,77.6635516574907,116.26615992286224,128.1871777129868,204.34922512350823,171.51217404417417,1.2147338317704497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690659.740912,158.36771690582617,252.29577968312844,77.5858881058332,116.14989376293939,128.0589905352738,204.14487589838473,171.34066187013,1.2135190979386792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690660.735321,158.20934918892036,252.04348390344532,77.50830221772738,116.03374386917645,127.93093154473853,203.94073102248635,171.16932120825987,1.2123055788407404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690661.733744,158.05113983973143,321.7722611631399,79.22742950963801,115.91771012530727,127.80300061319379,203.73679029146385,170.99815188705162,1.2110932732618997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690662.737711,157.8930886998917,321.45048890197677,79.14820208012837,115.80179241518196,127.67519761258059,203.5330535011724,170.82715373516456,1.209882179988638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690663.732976,157.7351956111918,321.1290384130748,81.50010498701641,115.68599062276678,127.54752241496801,203.32952044767123,170.6563265814294,1.2086722978086493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690664.732978,157.57746041558062,320.80790937466173,81.4186048820294,115.57030463214402,127.41997489255304,203.12619092722355,170.48567025484797,1.2074636255108406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690665.732995,157.41988295516504,320.4871014652871,81.33718627714737,129.8525699644989,127.2925549176605,202.9230647362963,170.31518458459314,1.2062561618853298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690666.731956,157.26246307220987,324.64968518777977,81.25584909087021,129.7227173945344,127.16526236274284,202.72014167156001,170.14486940000856,1.2050499057234445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690667.730374,157.10520060913765,324.32503550259196,81.17459324177935,129.59299467713987,127.0380971003801,202.51742152988845,169.97472453060854,1.203844855817721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690668.735622,157.25287415062647,324.0007104670894,81.09341864853756,129.46340168246272,126.91105900327972,202.31490410835858,169.80474980607792,1.2026410109619032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690669.733954,157.09562127647584,324.37819909552724,81.01232522988903,129.33393828078025,126.78414794427644,202.1125892042502,169.63494505627185,1.2014383699509412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690670.73371,156.93852565519936,324.0538208964317,80.93131290465914,129.20460434249947,126.65736379633216,201.91047661504595,169.4653101112156,1.2002369315809902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690671.731909,156.89676981464007,323.7297670755353,80.85038159175448,129.07539973815696,126.53070643253584,201.8237488235268,169.29584480110438,1.1990366946494093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690672.73175,156.97023841501723,323.40603730845976,80.87882082764906,128.9463243384188,126.4041757261033,201.62192507470328,169.12654895630328,1.1978376579547598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690673.741049,157.56865229746367,323.0826312711513,80.79794200682142,128.8173780140804,126.2777715503772,201.42030314962858,168.95742240734697,1.1966398202968052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690674.716382,157.4110836451662,322.7595486398801,80.71714406481459,128.6885606360663,126.15149377882682,201.21888284647895,168.78846498493962,1.1954431804765084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690675.735558,157.25367256152103,326.9126810873829,80.63642692074977,128.55987207543023,126.025342285048,201.01766396363246,168.61967651995468,1.1942477372960318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690676.716303,157.0964188889595,326.58576840629553,80.55579049382902,128.4313122033548,125.89931694276295,200.81664629966883,168.4510568434347,1.193053489558736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690677.736026,156.93932247007055,326.25918263788924,80.47523470333519,128.30288089115143,126.83433051556625,200.71761900298878,168.2826057865913,1.1918604360691771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690678.737207,156.78238314760048,325.93292345525134,80.39475946863186,128.1745780102603,126.70749618505069,200.51690138398578,168.1143231808047,1.190668575633108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690679.732168,156.62560076445288,325.72351255043964,80.31436470916323,128.04640343225003,126.58078868886564,200.3163844826018,167.94620885762387,1.1894779070574748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690680.736922,156.46897516368844,325.3977890378892,80.23405034445406,127.91835702881778,126.45420790017677,200.1160680981192,167.77826264876626,1.1882884291504174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690681.718372,156.31250618852476,325.0723912488513,80.1538162941096,127.79043867178896,126.32775369227659,199.9159520300211,167.6104843861175,1.1871001407212671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690682.739093,156.15619368233624,328.0648480550738,80.07366247781549,127.66264823311717,126.20142593858431,199.71603607799108,167.44287390173136,1.1859130405805458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690683.738881,156.0000374886539,327.73678320701873,79.99358881533767,127.53498558488405,126.07522451264572,199.51632004191308,169.25544817129904,1.1847271275399653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690684.730721,160.69306777367674,327.40904642381173,79.91359522652233,127.40745059929917,125.94914928813307,199.31680372187117,169.08619272312774,1.1835424004124253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690685.737902,160.53237470590307,327.0816373773879,79.8336816312958,127.28004314869987,125.82320013884494,199.1174869181493,168.91710653040462,1.1823588580120128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690686.73129,160.37184233119717,326.7545557400105,79.7538479496645,127.15276310555117,125.6973769387061,198.91836943123116,168.7481894238742,1.1811764991540008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690687.731046,160.21147048886598,326.4278011842705,80.62191366669931,127.02561034244562,125.5716795617674,198.71945106179993,168.57944123445034,1.1799953226548467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690688.739295,160.05125901837712,326.10137338308624,80.54129175303261,130.94074695218245,126.44610788220562,198.52073161073812,168.4108617932159,1.178815327332192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690689.736951,159.89120775935874,332.9388849958812,80.46075046127957,152.29057337548636,126.31966177432342,198.3222108791274,168.2424509314227,1.1776365120048597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690690.734091,159.73131655159938,333.5706948519118,80.38028971081829,152.13828280211087,126.1933421125491,198.27496549242056,168.07420848049128,1.1764588754928549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690691.735134,159.5715852350478,334.82568089122896,80.29990942110747,151.98614451930877,126.06714877043656,198.07669052692813,167.90613427201077,1.175282416617362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690692.741471,159.41201364981274,334.4908552103377,80.21960951168636,151.83415837478947,125.94108162166613,197.8786138364012,167.73822813773876,1.1741071342007448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690693.738216,159.25260163616292,340.5554857523201,80.13938990217467,151.68232421641468,125.81514054004447,197.6807352225648,167.570489909601,1.172933027066544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690694.723385,159.09334903452677,340.2149302665678,80.0592505122725,151.53064189219828,125.68932539950443,197.48305448734223,167.40291941969141,1.1717600940394775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690695.738092,158.93425568549225,339.8747153363013,79.97919126176022,151.37911125030607,125.56363607410492,197.28557143285488,167.23551650027173,1.170588333945438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690696.731964,158.77532142980675,339.534840620965,79.89921207049846,151.22773213905577,125.43807243803082,209.40967233951054,167.06828098377144,1.1694177456114925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690697.732284,158.61654610837695,339.19530578034403,82.2183271089369,151.0765044069167,125.31263436559279,209.20026266717102,166.90121270278766,1.168248327865881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690698.736236,158.45792956226856,338.8561104745637,82.13610878182797,150.9254279025098,125.18732173122719,221.5309745442231,166.73431149008488,1.1670800795380152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690699.743593,158.2994716327063,343.09273920283334,82.05397267304615,150.7745024746073,125.06213440949595,221.30944356967888,166.5675771785948,1.1659129994584772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690700.742754,161.06841956276648,350.3385782111929,81.9719187003731,150.62372797213268,124.93707227508646,221.0881341261092,166.4010096014162,1.1647470864590186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690701.73148,160.90735114320373,349.98823963298173,81.88994678167272,150.47310424416054,124.81213520281138,220.86704599198308,166.23460859181478,1.1635823393725595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690702.741771,165.41064608499954,349.63825139334875,81.80805683489105,150.32263113991638,124.68732306760856,220.6461789459911,166.06837398322295,1.162418757033187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690703.732222,165.24523543891453,349.2886131419554,81.72624877805616,150.17230850877647,124.56263574454096,220.4255327670451,165.90230560923973,1.1612563382761538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690704.735324,165.07999020347563,348.9393245288135,81.6445225292781,150.02213620026768,124.43807310879642,220.20510723427805,165.73640330363048,1.1600950819378777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690705.730485,164.91491021327215,348.59038520428464,81.56287800674883,149.8721140640674,133.2000595508489,219.98490212704377,165.57066690032684,1.1589349868559398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690706.733996,164.74999530305888,348.2417948190804,81.48131512874208,149.72224195000334,139.48124929093373,226.15021669989798,166.0401546283692,1.1577760518690838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690707.732283,164.58524530775583,347.8935530242613,81.39983381361334,149.57251970805333,139.3417680416428,225.9240664831981,165.87411447374083,1.1566182758172148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690708.739447,164.42066006244806,347.545659471237,81.31843397979972,149.4229471883453,139.20242627360116,225.6981424167149,165.70824035926708,1.1554616575413976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690709.742144,164.2562394023856,347.1981138117658,81.23711554581992,149.27352424115693,154.12665468414315,225.47244427429817,165.54253211890781,1.1543061958838563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690710.735321,164.72254139720587,346.850915697954,81.1558784302741,149.12425071691578,153.972528029459,225.24697183002388,165.3769895867889,1.1531518896879724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690711.742872,173.4184745935136,346.5040647822561,81.07472255184382,148.97512646619887,153.81855550142953,225.02172485819386,165.21161259720213,1.1519987377982845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690712.733281,174.00044023978154,346.1575607174738,80.99364782929197,148.82615133973266,153.6647369459281,224.79670313333568,165.2131212246135,1.1508467390604862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690713.733896,173.82643979954176,345.81140315675634,80.91265418146268,148.67732518839293,153.51107220898217,224.57190643020235,165.0479081033889,1.1496958923214258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690714.726503,173.65261335974222,345.4655917535996,80.83174152728122,148.52864786320453,153.3575611367732,224.34733452377213,164.8828601952855,1.1485461964291044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690715.730228,184.37197478259807,345.120126161846,80.75090978575395,148.38011921534132,153.20420357563643,224.12298718924836,164.7179773350902,1.1473976502326753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690716.742815,184.18760280781547,344.7750060356841,80.6701588759682,148.23173909612598,153.0509993720608,223.89886420205912,164.5532593577551,1.1462502525824425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690717.735467,199.063042334548,344.43023102964844,80.58948871709222,148.08350735702984,152.89794837268875,223.67496533785706,164.38870609839736,1.14510400232986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690718.719032,198.86397929221343,344.0858007986188,80.50889922837513,147.93542384967282,155.2593545066047,223.4512903725192,164.22431739229896,1.1439588983275302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690719.717763,198.66511531292122,343.74171499782017,80.42839032914675,147.78748842582314,160.3218172136003,223.2278390821467,164.06009307490666,1.1428149394292026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690720.720399,198.46645019760828,350.85468602256304,80.3479619388176,147.63970093739732,160.1614953963867,223.00461124306455,163.89603298183175,1.1416721244897734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690721.738584,198.26798374741068,350.5038313365405,80.26761397687879,147.49206123645993,160.00133390099032,222.7816066318215,166.00857539308006,1.1405304523652837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690722.7318,198.06971576366328,350.15332750520395,80.3445841213933,147.34456917522348,159.84133256708932,228.6140591406938,165.842566817687,1.1393899219129184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690723.737032,197.87164604789962,349.80317417769874,80.2642395372719,147.19722460604825,159.68149123452224,228.38544508155312,165.6767242508693,1.1382505319910055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690724.734186,208.49451799983737,349.45337100352106,80.18397529773463,147.0500273814422,159.52180974328772,228.15705963647156,165.51104752661846,1.1371122814590144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690725.734864,208.28602348183753,349.10391763251755,80.1037913224369,146.90297735406074,159.36228793354442,227.9289025768351,165.34553647909183,1.1359751691775555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690726.741114,208.0777374583557,348.754813714885,80.02368753111446,146.75607437670666,159.2029256456109,227.70097367425825,165.18019094261274,1.134839194008378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690727.73307,207.86965972089735,354.4808472864696,79.94366384358335,146.60931830232997,159.04372271996527,227.473272700584,165.01501075167013,1.1337043548143695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690728.736311,207.66179006117645,354.12636643918313,79.86372017973977,146.46270898402764,158.88467899724532,227.2457994278834,164.84999574091847,1.1325706504595552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690729.715455,207.45412827111528,355.34086752372434,79.78385645956003,146.31624627504362,177.01460820445828,227.01855362845552,164.68514574517755,1.1314380798090957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690730.731282,207.24667414284417,354.9855266562006,79.70407260310047,146.1699300287686,176.83759359625384,226.79153507482707,164.52046059943237,1.1303066417292866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690731.737969,209.10216185207216,354.6305411295444,79.62436853049736,146.0237600987398,176.6607560026576,226.56474353975224,164.35594013883295,1.1291763350875574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690732.736343,218.86959456646568,354.27591058841483,79.54474416196686,145.87773633864109,176.48409524665493,233.9027346732081,164.1915841986941,1.1280471587524699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690733.738745,218.65072497189922,353.92163467782643,79.4651994178049,145.73185860230245,176.30761115140828,233.66883193853488,164.0273926144954,1.1269191115937174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690734.736655,233.0152736469059,353.5677130431486,79.38573421838709,145.58612674370016,176.13130354025688,233.43516310659635,163.8633652218809,1.1257921924821237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690735.730774,246.14023544386868,353.21414533010545,79.3063484841687,145.44054061695647,179.0573365997296,233.20172794348974,163.69950185665903,1.1246664002896416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690736.721725,245.8940952084248,352.8609311847753,79.22704213568453,145.2951000763395,178.87827926312988,232.96852621554626,163.53580235480237,1.1235417338893519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690737.737906,245.64820111321637,352.5080702535906,80.1674229366861,145.14980497626317,178.69940098386675,232.7355576893307,163.37226655244757,1.1224181921554626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690738.735206,245.40255291210315,352.155562183337,80.08725551374941,145.0046551712869,178.52070158288288,232.50282213164138,163.20889428589513,1.1212957739633072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690739.73131,245.15715035919104,351.80340662115367,83.51991871360907,144.85965051611564,178.3421808813,232.27031930950974,163.04568539160923,1.120174478189344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690740.737429,244.91199320883183,351.4516032145325,136.21123003886845,144.71479086559953,178.16383870041872,232.03804899020022,162.88263970621762,1.1190543037111547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690741.735742,244.667081215623,351.100151611318,136.07501880882958,144.57007607473392,177.9856748617183,231.80601094121002,162.7197570665114,1.1179352494074435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690742.732969,244.42241413440738,350.74905145970666,135.93894379002074,144.4255059986592,177.80768918685658,231.57420493026882,162.5570373094449,1.116817314158036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690743.719807,257.5327543903683,350.39830240824693,135.80300484623072,144.28108049266052,177.62988149766971,232.5791034565075,166.0790940083403,1.115700496843878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690744.736735,257.27522163597797,350.0479041058387,135.6672018413845,144.13679941216787,177.45225161617205,237.81229098757365,165.91301491433194,1.1145847963470341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690745.733961,257.017946414342,349.69785620173286,135.5315346395431,143.9926626127557,177.2747993645559,237.57447869658608,165.7471018994176,1.1134702115506872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690746.738362,256.76092846792767,349.34815834553115,135.39600310490357,143.84866995014295,181.9484299546695,237.3369042178895,165.58135479751817,1.1123567413391364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690747.731605,256.50416753945973,348.9988101871856,135.26060710179866,143.70482128019282,181.76648152471483,237.0995673136716,165.41577344272065,1.1112443845977973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690748.733161,256.2476633719203,348.6498113769984,135.12534649469686,143.56111645891264,199.02144492640025,236.86246774635794,165.25035766927792,1.1101331402131995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690749.734617,255.99141570854837,348.3011615656214,134.99022114820215,143.4175553424537,228.3199055344043,237.4366521017124,165.08510731160865,1.1090230070729863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690750.742747,255.73542429283984,347.95286040405574,134.85523092705395,143.27413778711124,247.85088060369046,237.1992154496107,164.92002220429706,1.1079139840659133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690751.732623,263.1118007296849,347.6049075436517,134.7203756961269,143.13086364932414,247.60302972308676,236.9620162341611,164.75510218209277,1.1068060700818474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690752.733377,262.8486889289552,347.257302636108,134.58565532043076,142.9877327856748,247.35542669336368,236.72505421792692,164.59034707991069,1.1056992640117655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690753.733089,262.58584024002624,346.91004533347194,134.45106966511034,142.84474505288912,247.10807126667032,236.488329163709,164.42575673283076,1.1045935647477538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690754.734835,262.3232543997862,360.8872004333222,134.31661859544522,142.70190030783624,246.86096319540366,236.2518408345453,164.26133097609792,1.103488971183006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690755.736679,262.0609311453864,360.5263132328889,134.18230197684977,142.5591984075284,246.61410223220824,236.01558899371076,164.09706964512182,1.102385482211823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690756.750025,261.798870214241,381.83743590711987,134.0481196748729,142.4166392091209,246.36748812997604,253.01995698984507,163.9329725754767,1.1012830967296112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690757.756881,261.53707134402674,381.45559847121274,133.91407155519803,142.27422256991176,246.12112064184606,252.76693703285522,163.76903960290122,1.1001818136328816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690758.728665,261.2755342726827,381.0741428727415,133.78015748364282,142.13194834734185,245.87499952120422,252.51417009582238,163.60527056329832,1.0990816318192487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690759.737106,261.01425873841004,380.69306872986874,133.64637732615918,141.9898163989945,245.62912452168302,252.26165592572656,163.44166529273502,1.0979825501874294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690760.741334,260.75324447967165,380.31237566113884,133.51273094883302,141.8478265825955,245.38349539716134,271.25106361513457,163.2782236274423,1.096884567637242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1684690761.742617,260.492491235192,379.9320632854777,133.3792182178842,143.49688200255744,245.13811190176418,270.97981255151944,166.48845874357698,1.0957876830696047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
